Country,State,Locality,Latitude,Longitude,Species,Nota
Brazil,Obidos or Obydos,Obidos or Obydos,-1.89769,-55.517662,Erythemis haematogastra,
Brazil,Campobello,Campobello,-20.893732,-45.27111,Acanthagrion gracile,
Brazil,Juiz de Fora,Juiz de Fora,-21.76238,-43.343497,Acanthagrion gracile,
Brazil,Nova Freiburgo o Nova Friburgo in Rio Janeiro,Nova Freiburgo o Nova Friburgo in Rio Janeiro,-22.288726,-42.53408,Acanthagrion gracile,
Brazil,Nova Freiburgo o Nova Friburgo in Rio Janeiro,Nova Freiburgo o Nova Friburgo in Rio Janeiro,-22.288726,-42.53408,Rhionaeschna cornigera,
Brazil,Nova Freiburgo o Nova Friburgo in Rio Janeiro,Nova Freiburgo o Nova Friburgo in Rio Janeiro,-22.288726,-42.53408,Erythrodiplax fusca,
Brazil,Nova Freiburgo o Nova Friburgo in Rio Janeiro,Nova Freiburgo o Nova Friburgo in Rio Janeiro,-22.288726,-42.53408,Erythrodiplax media,
Brazil,Entre Rios,Entre Rios,-11.944528,-38.082927,Acanthagrion gracile,
Brazil,Entre Rios,Entre Rios,-11.944528,-38.082927,Ischnura capreolus,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Ischnura capreolus,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Anax amazili,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Rhionaeschna planaltica,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Erythrodiplax unimaculata,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Erythrodiplax fusca,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Dythemis sterilis,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Brechmorhoga nubecula,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Macrothemis inequiunguis,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Macrothemis hemichlora,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Macrothemis musiva,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Miathyria marcella,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Tauriphila argo,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Tramea abdominalis,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Brachymesia furcata,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Erythemis attala,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Erythemis plebeja,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Erythemis vesiculosa,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Mecistogaster amalia,
Brazil,Rio Janeiro,Rio Janeiro,-22.908882,-43.196565,Acanthagrion gracile,
Brazil,Tijuca,Tijuca,-22.932542,-43.240943,Acanthagrion gracile,
Brazil,Porto Novo,Porto Novo,-23.718244,-45.436536,Acanthagrion gracile,
Brazil,Sao Sebastiao,Sao Sebastiao,-23.801077,-45.402614,Acanthagrion gracile,
Brazil,Sao Sebastiao,Sao Sebastiao,-23.801077,-45.402614,Erythrodiplax umbrata,
Brazil,Copa Cabana,Copa Cabana,-22.96944,-43.186845,Ischnura capreolus,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Ischnura capreolus,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Rhionaeschna planaltica,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Remartinia luteipennis,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Pantala flavescens,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Erythemis mithroides,
Brazil,Sao Paulo,Sao Paulo,-23.555772,-46.639559,Mecistogaster amalia,
Brazil,Santa Anna do Japana or Santa Anna do Japara,Santa Anna do Japana or Santa Anna do Japara,-17.208769,-39.266809,Ischnura capreolus,
Brazil,Santa Anna do Japana or Santa Anna do Japara,Santa Anna do Japana or Santa Anna do Japara,-17.208769,-39.266809,Erythemis peruviana,
Brazil,Santa Anna do Japana or Santa Anna do Japara,Santa Anna do Japana or Santa Anna do Japara,-17.208769,-39.266809,Erythemis attala,
Brazil,Santa Anna do Japana or Santa Anna do Japara,Santa Anna do Japana or Santa Anna do Japara,-17.208769,-39.266809,Erythemis vesiculosa,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Progomphus pygmaeus,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Remartinia luteipennis,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Coryphaeschna adnexa,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Gynacantha nervosa,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Uracis imbuta,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Anatya guttata,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Erythrodiplax umbrata,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Erythrodiplax fusca,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Erythrodiplax media,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Elasmothemis cannacrioides,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Brechmorhoga nubecula,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Macrothemis musiva,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Macrothemis hemichlora,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Miathyria marcella,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Tramea darwini,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Rhodopygia hollandi,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Brachymesia herbida,
Brazil,Chapada,Chapada,-12.884517,-41.401292,Erythemis vesiculosa,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Anax amazili,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Coryphaeschna adnexa,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Idiataphe cubensis,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Tholymis citrina,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Erythrodiplax umbrata,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Miathyria marcella,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Miathyria simplex,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Tramea darwini,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Tramea abdominalis,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Pantala flavescens,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Erythemis peruviana,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Erythemis haematogastra,
Brazil,Santarem,Santarem,-2.440692,-54.713619,Erythemis vesiculosa,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Gynacantha nervosa,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Erythrodiplax umbrata,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Tramea darwini,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Erythemis haematogastra,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Erythemis vesiculosa,
Brazil,Mosqueiro,Mosqueiro,-1.14312,-48.4562,Anax amazili,
Brazil,Santos,Santos,-23.959212,-46.33178,Rhionaeschna planaltica,
Brazil,San Leopoldo,San Leopoldo,-29.760712,-51.147998,Rhionaeschna planaltica,
Brazil,Canta Gallo,Canta Gallo,-21.980913,-42.36471,Remartinia luteipennis,
Brazil,Canta Gallo,Canta Gallo,-21.980913,-42.36471,Macrothemis musiva,
Brazil,Canta Gallo,Canta Gallo,-21.980913,-42.36471,Erythemis attala,
Brazil,Sao Leopoldo,Sao Leopoldo,-29.760742,-51.148017,Rhionaeschna planaltica,
Brazil,Sao Leopoldo,Sao Leopoldo,-29.760742,-51.148017,Remartinia luteipennis,
Brazil,Tapajos,Tapajos,-4.735197,-56.62588,Coryphaeschna adnexa,
Brazil,Tapajos,Tapajos,-4.735197,-56.62588,Tholymis citrina,
Brazil,Theresopolis in Sta. Catherina,Theresopolis in Sta. Catherina,-27.725069,-48.910026,Libellula herculea,
Brazil,Theresopolis in Sta. Catherina,Theresopolis in Sta. Catherina,-27.725069,-48.910026,Orthemis discolor,
Brazil,Theresopolis in Sta. Catherina,Theresopolis in Sta. Catherina,-27.725069,-48.910026,Brechmorhoga nubecula,
Brazil,Breves,Breves,-1.681464,-50.47733,Orthemis discolor,
Brazil,Breves,Breves,-1.681464,-50.47733,Erythrodiplax umbrata,
Brazil,Breves,Breves,-1.681464,-50.47733,Uracis imbuta,
Brazil,Parana de Buyassu,Parana de Buyassu,-1.633705,-50.416606,Orthemis discolor,
Brazil,Parana de Buyassu,Parana de Buyassu,-1.633705,-50.416606,Anatya guttata,
Brazil,Parana de Buyassu,Parana de Buyassu,-1.633705,-50.416606,Erythemis peruviana,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Orthemis discolor,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Miathyria marcella,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Tramea darwini,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Brachymesia herbida,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Erythemis peruviana,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Erythemis attala,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Erythemis haematogastra,
Brazil,Manaos,Manaos,-3.100031,-59.96588,Erythemis vesiculosa,
Brazil,Victoria,Victoria,-20.316141,-40.353336,Orthemis discolor,
Brazil,Gurupá,Gurupá,-1.406662,-51.646991,Anatya guttata,
Brazil,Gurupá,Gurupá,-1.406662,-51.646991,Erythrodiplax umbrata,
Brazil,Rio de Para,Rio de Para,-19.99646,-44.862469,Erythrodiplax umbrata,
Brazil,Chaves,Chaves,-0.164781,-49.981852,Erythrodiplax umbrata,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Gynacantha nervosa,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythrodiplax umbrata,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythrodiplax media,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Miathyria marcella,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Rhodopygia hollandi,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythemis peruviana,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythemis attala,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythemis haematogastra,
Brazil,Cachoeira,Cachoeira,-12.602617,-38.965481,Erythemis vesiculosa,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Erythrodiplax umbrata,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Erythrodiplax media,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Rhodopygia hollandi,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Erythemis peruviana,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Erythemis haematogastra,
Brazil,Cuyaba,Cuyaba,-15.597543,-56.101756,Erythemis vesiculosa,
Brazil,Desterro,Desterro,-7.287002,-37.085549,Erythrodiplax fusca,
Brazil,Lagoa Santa,Lagoa Santa,-19.644732,-43.904495,Brachymesia furcata,
Brazil,Lagoa Santa,Lagoa Santa,-19.644732,-43.904495,Erythrodiplax fusca,
Brazil,Corumba,Corumba,-19.005179,-57.657494,Erythrodiplax media,
Brazil,Corumba,Corumba,-19.005179,-57.657494,Miathyria marcella,
Brazil,Corumba,Corumba,-19.005179,-57.657494,Miathyria simplex,
Brazil,Corumba,Corumba,-19.005179,-57.657494,Erythemis plebeja,
Brazil,Corumba,Corumba,-19.005179,-57.657494,Erythemis vesiculosa,
Brazil,Piedra Blanca,Piedra Blanca,-22.941409,-43.468162,Erythrodiplax media,
Brazil,Piedra Blanca,Piedra Blanca,-22.941409,-43.468162,Tauriphila argo,
Brazil,Piedra Blanca,Piedra Blanca,-22.941409,-43.468162,Brachymesia herbida,
Brazil,Piedra Blanca,Piedra Blanca,-22.941409,-43.468162,Erythemis vesiculosa,
Brazil,Lagoa,Lagoa,-22.962137,-43.207692,Erythrodiplax media,
Brazil,Tapajos,Tapajos,-4.73467,-56.625991,Tauriphila australis,
Brazil,Tapajos,Tapajos,-4.73467,-56.625991,Coryphaeschna adnexa,
Brazil,Tapajos,Tapajos,-4.73467,-56.625991,Tholymis citrina,
Brazil,Tapajos,Tapajos,-4.73467,-56.625991,Miathyria simplex,
Brazil,Fernando Noronha,Fernando Noronha,-3.856675,-32.42956,Tramea darwini,
Brazil,Fernando Noronha,Fernando Noronha,-3.856675,-32.42956,Pantala flavescens,
Brazil,Macapá,Macapá,0.040507,-51.056027,Erythemis peruviana,
Brazil,Macapá,Macapá,0.040507,-51.056027,Erythemis haematogastra,
Brazil,Macapá,Macapá,0.040507,-51.056027,Erythrodiplax umbrata,
Brazil,Parintins,Parintins,-2.631658,-56.732389,Erythemis attala,
Brazil,Itacoatiara,Itacoatiara,-3.136626,-58.436298,Erythemis attala,
Brazil,Itacoatiara,Itacoatiara,-3.136626,-58.436298,Erythemis vesiculosa,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Erythemis vesiculosa,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Enallagma novaehispaniae,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Ischnura ramburii,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Orthemis ferruginea,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Erythrodiplax umbrata,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Erythrodiplax justiniana,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Tramea onusta,
West Indies,St. Thomas,St. Thomas,18.335812,-64.894627,Pantala flavescens,
West Indies,Martinique,Martinique,14.6552,-61.039631,Hetaerina cruentata,
West Indies,Martinique,Martinique,14.6552,-61.039631,Lestes tenuatus,
West Indies,Martinique,Martinique,14.6552,-61.039631,Ischnura ramburii,
West Indies,Martinique,Martinique,14.6552,-61.039631,Anax junius,
West Indies,Martinique,Martinique,14.6552,-61.039631,Micrathyria aequalis,
West Indies,Martinique,Martinique,14.6552,-61.039631,Orthemis ferruginea,
West Indies,Martinique,Martinique,14.6552,-61.039631,Erythrodiplax umbrata,
West Indies,Martinique,Martinique,14.6552,-61.039631,Pantala flavescens,
West Indies,Martinique,Martinique,14.6552,-61.039631,Brachymesia furcata,
West Indies,Martinique,Martinique,14.6552,-61.039631,Erythemis attala,
Dominican Republic,Santo Domingo,Santo Domingo,18.486024,-69.931134,Coryphaeschna adnexa,
Dominican Republic,Santo Domingo,Santo Domingo,18.486024,-69.931134,Orthemis ferruginea,
Dominican Republic,Santo Domingo,Santo Domingo,18.486024,-69.931134,Perithemis domitia,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Cannaphila insularis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Erythrodiplax justiniana,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Tramea insularis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Tramea abdominalis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Perithemis domitia,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Erythemis simplicicollis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Aeshna viridis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Libellula auripennis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Idiataphe cubensis,
Cuba,Isle of pines,Isle of pines,21.657688,-82.821542,Micrathyria didyma,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Erythrodiplax umbrata,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Dythemis sterilis,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Pantala flavescens,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Hetaerina occisa,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Aeshna viridis,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Uracis imbuta,
West Indies,Trinidad,Trinidad,10.632759,-61.24459,Orthemis ferruginea,
West Indies,St. Croix,St. Croix,17.72457,-64.834785,Perithemis domitia,
West Indies,St. Croix,St. Croix,17.72457,-64.834785,Orthemis ferruginea,
West Indies,Guadeloupe,Guadeloupe,16.231883,-61.650425,Orthemis ferruginea,
West Indies,Guadeloupe,Guadeloupe,16.231883,-61.650425,Erythrodiplax umbrata,
West Indies,Guadeloupe,Guadeloupe,16.231883,-61.650425,Tramea abdominalis,
West Indies,Guadeloupe,Guadeloupe,16.231883,-61.650425,Tramea onusta,
West Indies,St. Lucia,St. Lucia,13.896559,-60.982654,Orthemis ferruginea,
West Indies,St. Lucia,St. Lucia,13.896559,-60.982654,Tramea abdominalis,
West Indies,St. Lucia,St. Lucia,13.896559,-60.982654,Lestes tenuatus,
West Indies,St. Vincent,St. Vincent,13.241859,-61.166166,Orthemis ferruginea,
West Indies,St. Vincent,St. Vincent,13.241859,-61.166166,Erythrodiplax umbrata,
West Indies,St. Vincent,St. Vincent,13.241859,-61.166166,Pantala flavescens,
West Indies,St. Vincent,St. Vincent,13.241859,-61.166166,Brachymesia furcata,
West Indies,St. Vincent,St. Vincent,13.241859,-61.166166,Erythemis vesiculosa,
West Indies,Barbados,Barbados,13.193888,-59.543225,Orthemis ferruginea,
West Indies,Barbados,Barbados,13.193888,-59.543225,Erythrodiplax umbrata,
West Indies,Barbados,Barbados,13.193888,-59.543225,Tramea darwini,
West Indies,Barbados,Barbados,13.193888,-59.543225,Tramea abdominalis,
West Indies,Barbados,Barbados,13.193888,-59.543225,Pantala flavescens,
West Indies,Barbados,Barbados,13.193888,-59.543225,Brachymesia furcata,
West Indies,Barbados,Barbados,13.193888,-59.543225,Brachymesia herbida,
West Indies,Barbados,Barbados,13.193888,-59.543225,Erythemis vesiculosa,
West Indies,Barbados,Barbados,13.193888,-59.543225,Ischnura ramburii,
West Indies,Barbados,Barbados,13.193888,-59.543225,Anax amazili,
West Indies,Union,Union,12.598264,-61.437669,Orthemis discolor,
West Indies,Union,Union,12.598264,-61.437669,Erythemis vesiculosa,
West Indies,Grenada,Grenada,12.094921,-61.677676,Tramea abdominalis,
West Indies,Grenada,Grenada,12.094921,-61.677676,Pantala flavescens,
West Indies,Grenada,Grenada,12.094921,-61.677676,Brachymesia furcata,
West Indies,Grenada,Grenada,12.094921,-61.677676,Erythemis vesiculosa,
West Indies,Grenada,Grenada,12.094921,-61.677676,Micrathyria aequalis,
West Indies,Grenada,Grenada,12.094921,-61.677676,Orthemis ferruginea,
West Indies,Grenada,Grenada,12.094921,-61.677676,Erythrodiplax umbrata,
West Indies,Grenada,Grenada,12.094921,-61.677676,Erythrodiplax unimaculata,
West Indies,Codrington in Barbados,Codrington in Barbados,13.146827,-59.606646,Brachymesia furcata,
Puerto Rico,Mayaguez,Mayaguez,18.198718,-67.141001,Tramea abdominalis,
Puerto Rico,Mayaguez,Mayaguez,18.198718,-67.141001,Micrathyria dissocians,
Puerto Rico,Mayaguez,Mayaguez,18.198718,-67.141001,Orthemis ferruginea,
Puerto Rico,Mayaguez,Mayaguez,18.198718,-67.141001,Erythrodiplax umbrata,
Puerto Rico,Mayaguez,Mayaguez,18.198718,-67.141001,Erythrodiplax justiniana,
Canada,British Columbia,Ainsworth,49.73397,-116.91023,Sympetrum corruptum,
Canada,British Columbia,Ainsworth,49.73397,-116.91023,Rhionaeschna multicolor,
Canada,British Columbia,Glacier,51.26583,-117.51651,Sympetrum corruptum,
Canada,British Columbia,Kaslo,49.91422,-116.91548,Sympetrum corruptum,
Canada,British Columbia,Loon Lake,51.12416,-121.20545,Sympetrum corruptum,
Canada,British Columbia,Victoria,48.42831,-123.36565,Enallagma cyathigerum,
Canada,British Columbia,Victoria,48.42831,-123.36565,Amphiagrion saucium,
Canada,British Columbia,Victoria,48.42831,-123.36565,Ischnura perparva,
Canada,British Columbia,Victoria,48.42831,-123.36565,Rhionaeschna multicolor,
Canada,British Columbia,Victoria,48.42831,-123.36565,Sympetrum illotum,
Canada,British Columbia,Victoria,48.42831,-123.36565,Erythemis collocata,
Canada,British Columbia,Victoria,48.42831,-123.36565,Pachydiplax longipennis,
United States,Arizona,Tucson,32.25059,-110.97375,Enallagma civile,
United States,Arizona,Tucson,32.25059,-110.97375,Enallagma praevarum,
United States,Arizona,Tucson,32.25059,-110.97375,Telebasis salva,
United States,Arizona,Tucson,32.25059,-110.97375,Ischnura demorsa,
United States,Arizona,Tucson,32.25059,-110.97375,Anax walsinghami,
United States,Arizona,Tucson,32.25059,-110.97375,Plathemis subornata,
United States,Arizona,Tucson,32.25059,-110.97375,Enallagma praevarum,
United States,Arizona,Tucson,32.25059,-110.97375,Hetaerina americana,
United States,Arizona,Tucson,32.25059,-110.97375,Argia pallens,
United States,Arizona,Tucson,32.25059,-110.97375,Argia agrioides,
United States,Oregon,Astoria,46.18379,-123.81465,Sympetrum illotum,
United States,Texas,Austin,30.30412,-97.74751,Enallagma basidens,
United States,Maryland,Bay Ridge,38.93954,-76.46957,Brachymesia gravida,
United States,North Carolina,Beaufort,34.73980,-76.64251,Erythrodiplax berenice,
United States,Utah,Beaver Valley or Cañon,38.26985,-112.63707,Erythemis collocata,
United States,Utah,Beaver Valley or Cañon,38.26985,-112.63707,Plathemis subornata,
United States,Utah,Beaver Valley or Cañon,38.26985,-112.63707,Libellula nodisticta,
United States,Utah,Beaver Valley or Cañon,38.26985,-112.63707,Sympetrum corruptum,
United States,Utah,Beaver Valley or Cañon,38.26985,-112.63707,Aeshna constricta,
United States,Virginia,Berkeley Springs,39.62607,-78.22801,Argia sedula,
United States,California,Berkeley,37.87136,-122.27234,Argia vivida,
United States,Florida,Biscayne Bay,25.61162,-80.30709,Erythrodiplax berenice,
United States,Texas,Blanco Co,30.27372,-98.40462,Archilestes grandis,
United States,Texas,Blanco Co,30.27372,-98.40462,Lestes alacer,
United States,Texas,Blanco Co,30.27372,-98.40462,Enallagma basidens,
United States,Arizona,Bright Angel,36.08045,-112.12509,Erpetogomphus compositus,
United States,Arizona,Bright Angel,36.08045,-112.12509,Cordulegaster diadema,
United States,Texas,Brownsville,25.90108,-97.49446,Erythrodiplax umbrata,
United States,Texas,Brownsville,25.90108,-97.49446,Lestes sigma,
United States,Texas,Esperanza Ranch near Brownsville,34.29824,-78.20713,Micrathyria hagenii,
United States,Texas,Esperanza Ranch near Brownsville,34.29824,-78.20713,Tramea onusta,
United States,Texas,Esperanza Ranch near Brownsville,34.29824,-78.20713,Pantala hymenaea,
United States,Texas,Esperanza Ranch near Brownsville,34.29824,-78.20713,Erythemis plebeja,
United States,Texas,Esperanza Ranch near Brownsville,34.29824,-78.20713,Erythemis vesiculosa,
United States,Florida,Caloosahatchie River between Fort Thompson and Fort Daneau,26.75787,-81.45922,Hetaerina titia,
Mexico,Lower California,Cape San Lucas,22.89053,-109.91674,Argia vivida,
Mexico,Lower California,Cape San Lucas,22.89053,-109.91674,Libellula croceipennis,
Mexico,Lower California,Cape San Lucas,22.89053,-109.91674,Archilestes grandis,
United States,Florida,Charlotte Harbour,26.95687,-82.08848,Erythrodiplax berenice,
United States,Arizona,Carr Cañon,31.45674,-110.23952,Pseudoleon superbus,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Tramea onusta,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Perithemis tenera,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Argia sedula,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Enallagma civile,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Orthemis ferruginea,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Erythrodiplax umbrata,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Tramea onusta,
United States,Texas,Carrizo Spring,28.52190,-99.85997,Erythemis simplicicollis,
United States,Arizona,Catalina,32.50021,-110.92123,Perithemis intensa,
United States,Florida,Chokoloskee,25.81237,-81.35948,Erythrodiplax berenice,
United States,Florida,Chokoloskee,25.81237,-81.35948,Brachymesia gravida,
United States,Ohio,Cincinnati,39.15096,-84.50264,Tramea onusta,
United States,Ohio,Cincinnati,39.15096,-84.50264,Anax longipes,
United States,Utah,City Creek Cañon,40.77570,-111.88487,Aeshna constricta,
United States,Utah,City Creek Cañon,40.77570,-111.88487,Plathemis subornata,
United States,Utah,City Creek Cañon,40.77570,-111.88487,Erythemis collocata,
United States,Utah,City Creek Cañon,40.77570,-111.88487,Ischnura perparva,
United States,California,Claremont,34.09994,-117.71358,Libellula saturata,
United States,California,Claremont,34.09994,-117.71358,Paltothemis lineatipes,
United States,California,Claremont,34.09994,-117.71358,Tramea lacerata,
United States,California,Claremont,34.09994,-117.71358,Rhionaeschna multicolor,
United States,Arizona,Cochise,32.12205,-109.92312,Paltothemis lineatipes,
United States,Arizona,Cochise,32.12205,-109.92312,Oplonaeschna armata,
United States,Ohio,Columbus,39.98918,-83.00045,Tramea onusta,
Mexico,Lower California,Comondu,25.03177,-111.65847,Pseudoleon superbus,
Mexico,Lower California,Comondu,25.03177,-111.65847,Orthemis ferruginea,
Mexico,Lower California,Comondu,25.03177,-111.65847,Hetaerina americana,
Mexico,Lower California,Comondu,25.03177,-111.65847,Argia tezpi,
Mexico,Lower California,Comondu,25.03177,-111.65847,Argia vivida,
Mexico,Lower California,Comondu,25.03177,-111.65847,Argia agrioides,
Mexico,Lower California,Comondu,25.03177,-111.65847,Ischnura ramburii,
Mexico,Lower California,Comondu,25.03177,-111.65847,Ischnura cervula,
United States,Texas,Corpus Christi,27.79960,-97.40187,Erythrodiplax berenice,
United States,Texas,Corpus Christi,27.79960,-97.40187,Brachymesia gravida,
United States,Texas,Corpus Christi,27.79960,-97.40187,Erythemis vesiculosa,
United States,Texas,Corpus Christi,27.79960,-97.40187,Enallagma basidens,
United States,Texas,Corpus Christi,27.79960,-97.40187,Neoneura aaroni,
United States,Texas,Corpus Christi,27.79960,-97.40187,Aphylla protracta,
Mexico,Lower California,Corral de Piedras,24.73448,-110.93519,Pantala hymenaea,
Mexico,Lower California,Corral de Piedras,24.73448,-110.93519,Anax walsinghami,
United States,Texas,Dallas,32.78133,-96.79816,Perithemis tenera,
United States,Texas,Dallas,32.78133,-96.79816,Libellula comanche,
United States,Texas,Dallas,32.78133,-96.79816,Argia moesta,
United States,Texas,Dallas,32.78133,-96.79816,Erpetogomphus compositus,
United States,Texas,Dallas,32.78133,-96.79816,Erpetogomphus designatus,
United States,Texas,Dallas,32.78133,-96.79816,Orthemis ferruginea,
United States,Texas,Dallas,32.78133,-96.79816,Tramea onusta,
United States,Colorado,Denver,39.78292,-104.98557,Hetaerina americana,
United States,Colorado,Denver,39.78292,-104.98557,Enallagma calverti,
United States,Colorado,Denver,39.78292,-104.98557,Ischnura damula,
United States,Colorado,Denver,39.78292,-104.98557,Ischnura demorsa,
United States,Colorado,Denver,39.78292,-104.98557,Rhionaeschna multicolor,
United States,Colorado,Denver,39.78292,-104.98557,Plathemis subornata,
United States,New Mexico,Dimmitt Lake near Roswell,33.31121,-104.32210,Plathemis subornata,
United States,New Mexico,Dimmitt Lake near Roswell,33.31121,-104.32210,Dythemis velox,
United States,Arizona,Ehrenburg,33.61748,-114.48959,Pantala hymenaea,
Mexico,Lower California,El Paraiso,25.04376,-111.65788,Erythrodiplax fusca,
Mexico,Lower California,El Paraiso,25.04376,-111.65788,Argia tezpi,
